# name, allowedP, trueP, n, [sentinel], time
hpce.fast_fourier_transform, 8, 8, 32768, 146.986, 0.00663637
hpce.fast_fourier_transform, 8, 8, 38967, 43.113, 0.0107695
hpce.fast_fourier_transform, 8, 8, 46340, 100.126, 0.0107695
hpce.fast_fourier_transform, 8, 8, 55108, 10.0104, 0.0121233
hpce.fast_fourier_transform, 8, 8, 65536, 170.593, 0.0114049
hpce.fast_fourier_transform, 8, 8, 77935, 210.73, 0.0194921
hpce.fast_fourier_transform, 8, 8, 92681, 135.635, 0.0199086
hpce.fast_fourier_transform, 8, 8, 110217, 36.6949, 0.0226894
hpce.fast_fourier_transform, 8, 8, 131072, 102.951, 0.0222243
hpce.fast_fourier_transform, 8, 8, 155871, 342.758, 0.039738
hpce.fast_fourier_transform, 8, 8, 185363, 167.773, 0.0393452
hpce.fast_fourier_transform, 8, 8, 220435, 194.78, 0.0490334
hpce.fast_fourier_transform, 8, 8, 262144, 155.101, 0.0422846
hpce.fast_fourier_transform, 8, 8, 311743, 162.756, 0.0810672
hpce.fast_fourier_transform, 8, 8, 370727, 71.2571, 0.0841479
hpce.fast_fourier_transform, 8, 8, 440871, 168.343, 0.114552
hpce.fast_fourier_transform, 8, 8, 524288, 159.571, 0.113149
hpce.fast_fourier_transform, 8, 8, 623487, 537.712, 0.169829
hpce.fast_fourier_transform, 8, 8, 741455, 428.475, 0.164545
hpce.fast_fourier_transform, 8, 8, 881743, 315.415, 0.240557
hpce.fast_fourier_transform, 8, 8, 1048576, 837.071, 0.199044
hpce.fast_fourier_transform, 8, 8, 1246974, 987.911, 0.322396
hpce.fast_fourier_transform, 8, 8, 1482910, 259.427, 0.321997
hpce.fast_fourier_transform, 8, 8, 1763487, 290.813, 0.422091
hpce.fast_fourier_transform, 8, 8, 2097152, 753.578, 0.44615
hpce.fast_fourier_transform, 8, 8, 2493948, 963.293, 0.699347
hpce.fast_fourier_transform, 8, 8, 2965820, 564.661, 0.742137
hpce.fast_fourier_transform, 8, 8, 3526975, 1529.42, 0.901047
hpce.fast_fourier_transform, 8, 8, 4194304, 2519.66, 0.81087
hpce.fast_fourier_transform, 8, 8, 4987896, 1408.64, 1.35063
hpce.fast_fourier_transform, 8, 8, 5931641, 843.853, 1.44555
hpce.fast_fourier_transform, 8, 8, 7053950, 1603.93, 1.66208
hpce.fast_fourier_transform, 8, 8, 8388608, 1248.03, 1.72633
hpce.fast_fourier_transform, 8, 8, 9975792, 2024.09, 2.77605
hpce.fast_fourier_transform, 8, 8, 11863283, 2915.84, 2.85624
hpce.fast_fourier_transform, 8, 8, 14107900, 2547.17, 3.38901
hpce.fast_fourier_transform, 8, 8, 16777216, 2285.4, 3.2912
hpce.fast_fourier_transform, 8, 8, 19951584, 3685.35, 5.58646
# name, allowedP, trueP, n, [sentinel], time
hpce.fast_fourier_transform, 8, 8, 16, 4.9362, 0.000130152
hpce.fast_fourier_transform, 8, 8, 19, 1.60788, 1.49279e-005
hpce.fast_fourier_transform, 8, 8, 22, 2.40711, 1.02629e-005
hpce.fast_fourier_transform, 8, 8, 26, 1.26226, 2.19253e-005
hpce.fast_fourier_transform, 8, 8, 32, 2.81322, 0.000106361
hpce.fast_fourier_transform, 8, 8, 38, 6.15568, 2.98557e-005
hpce.fast_fourier_transform, 8, 8, 45, 2.95318, 1.53944e-005
hpce.fast_fourier_transform, 8, 8, 53, 4.7473, 1.63274e-005
hpce.fast_fourier_transform, 8, 8, 64, 14.1985, 2.28583e-005
hpce.fast_fourier_transform, 8, 8, 76, 1.65633, 3.31212e-005
hpce.fast_fourier_transform, 8, 8, 90, 7.4357, 2.33248e-005
hpce.fast_fourier_transform, 8, 8, 107, 3.58678, 2.98557e-005
hpce.fast_fourier_transform, 8, 8, 128, 5.53084, 3.26547e-005
hpce.fast_fourier_transform, 8, 8, 152, 7.99258, 4.38506e-005
hpce.fast_fourier_transform, 8, 8, 181, 8.10526, 4.52501e-005
hpce.fast_fourier_transform, 8, 8, 215, 5.97507, 5.59795e-005
hpce.fast_fourier_transform, 8, 8, 256, 4.86155, 5.1781e-005
hpce.fast_fourier_transform, 8, 8, 304, 22.3973, 8.44357e-005
hpce.fast_fourier_transform, 8, 8, 362, 4.18397, 7.97708e-005
hpce.fast_fourier_transform, 8, 8, 430, 14.4137, 9.46986e-005
hpce.fast_fourier_transform, 8, 8, 512, 10.1029, 9.79641e-005
hpce.fast_fourier_transform, 8, 8, 608, 18.3152, 0.000153944
hpce.fast_fourier_transform, 8, 8, 724, 7.20496, 0.000144147
hpce.fast_fourier_transform, 8, 8, 861, 9.97479, 0.000177268
hpce.fast_fourier_transform, 8, 8, 1024, 19.7117, 0.000183799
hpce.fast_fourier_transform, 8, 8, 1217, 40.097, 0.000291093
hpce.fast_fourier_transform, 8, 8, 1448, 22.5895, 0.000305088
hpce.fast_fourier_transform, 8, 8, 1722, 16.3501, 0.000366199
hpce.fast_fourier_transform, 8, 8, 2048, 14.2226, 0.000381594
hpce.fast_fourier_transform, 8, 8, 2435, 34.4931, 0.000575189
hpce.fast_fourier_transform, 8, 8, 2896, 39.5912, 0.00050848
hpce.fast_fourier_transform, 8, 8, 3444, 25.428, 0.000732398
hpce.fast_fourier_transform, 8, 8, 4096, 27.2928, 0.000696945
hpce.fast_fourier_transform, 8, 8, 4870, 26.5156, 0.0011737
hpce.fast_fourier_transform, 8, 8, 5792, 47.4219, 0.00108507
hpce.fast_fourier_transform, 8, 8, 6888, 25.4685, 0.00135144
hpce.fast_fourier_transform, 8, 8, 8192, 74.8637, 0.00117277
hpce.fast_fourier_transform, 8, 8, 9741, 55.1308, 0.00220139
hpce.fast_fourier_transform, 8, 8, 11585, 17.8966, 0.00239639
hpce.fast_fourier_transform, 8, 8, 13777, 84.3912, 0.00274486
hpce.fast_fourier_transform, 8, 8, 16384, 77.7499, 0.00295152
hpce.fast_fourier_transform, 8, 8, 19483, 148.231, 0.00484596
hpce.fast_fourier_transform, 8, 8, 23170, 152.583, 0.00488514
hpce.fast_fourier_transform, 8, 8, 27554, 136.307, 0.00628556
hpce.fast_fourier_transform, 8, 8, 32768, 146.986, 0.00595529
hpce.fast_fourier_transform, 8, 8, 38967, 43.113, 0.00991444
hpce.fast_fourier_transform, 8, 8, 46340, 100.126, 0.00984913
hpce.fast_fourier_transform, 8, 8, 55108, 10.0104, 0.011751
hpce.fast_fourier_transform, 8, 8, 65536, 170.593, 0.0115136
hpce.fast_fourier_transform, 8, 8, 77935, 210.73, 0.0189122
hpce.fast_fourier_transform, 8, 8, 92681, 135.635, 0.019918
hpce.fast_fourier_transform, 8, 8, 110217, 36.6949, 0.0235781
hpce.fast_fourier_transform, 8, 8, 131072, 102.951, 0.0223671
hpce.fast_fourier_transform, 8, 8, 155871, 342.758, 0.0405557
hpce.fast_fourier_transform, 8, 8, 185363, 167.773, 0.0417714
hpce.fast_fourier_transform, 8, 8, 220435, 194.78, 0.0495927
hpce.fast_fourier_transform, 8, 8, 262144, 155.101, 0.0440442
hpce.fast_fourier_transform, 8, 8, 311743, 162.756, 0.0764708
hpce.fast_fourier_transform, 8, 8, 370727, 71.2571, 0.07564
hpce.fast_fourier_transform, 8, 8, 440871, 168.343, 0.0934321
hpce.fast_fourier_transform, 8, 8, 524288, 159.571, 0.11065
hpce.fast_fourier_transform, 8, 8, 623487, 537.712, 0.167005
hpce.fast_fourier_transform, 8, 8, 741455, 428.475, 0.159246
hpce.fast_fourier_transform, 8, 8, 881743, 315.415, 0.282856
hpce.fast_fourier_transform, 8, 8, 1048576, 837.071, 0.196172
hpce.fast_fourier_transform, 8, 8, 1246974, 987.911, 0.342255
hpce.fast_fourier_transform, 8, 8, 1482910, 259.427, 0.379094
hpce.fast_fourier_transform, 8, 8, 1763487, 290.813, 0.434051
hpce.fast_fourier_transform, 8, 8, 2097152, 753.578, 0.406181
hpce.fast_fourier_transform, 8, 8, 2493948, 963.293, 0.691548
hpce.fast_fourier_transform, 8, 8, 2965820, 564.661, 0.719948
hpce.fast_fourier_transform, 8, 8, 3526975, 1529.42, 0.861543
hpce.fast_fourier_transform, 8, 8, 4194304, 2519.66, 0.79808
hpce.fast_fourier_transform, 8, 8, 4987896, 1408.64, 1.42914
hpce.fast_fourier_transform, 8, 8, 5931641, 843.853, 1.45621
hpce.fast_fourier_transform, 8, 8, 7053950, 1603.93, 1.69853
hpce.fast_fourier_transform, 8, 8, 8388608, 1248.03, 1.69262
hpce.fast_fourier_transform, 8, 8, 9975792, 2024.09, 2.75349
hpce.fast_fourier_transform, 8, 8, 11863283, 2915.84, 2.93607
hpce.fast_fourier_transform, 8, 8, 14107900, 2547.17, 3.34748
hpce.fast_fourier_transform, 8, 8, 16777216, 2285.4, 3.33273
hpce.fast_fourier_transform, 8, 8, 19951584, 3685.35, 5.64966
# name, allowedP, trueP, n, [sentinel], time
hpce.fast_fourier_transform, 8, 8, 16, 4.9362, 0.000142281
hpce.fast_fourier_transform, 8, 8, 19, 1.60788, 1.30619e-005
hpce.fast_fourier_transform, 8, 8, 22, 2.40711, 1.16624e-005
hpce.fast_fourier_transform, 8, 8, 26, 1.26226, 2.33248e-005
hpce.fast_fourier_transform, 8, 8, 32, 2.81322, 1.25954e-005
hpce.fast_fourier_transform, 8, 8, 38, 6.15568, 5.22475e-005
hpce.fast_fourier_transform, 8, 8, 45, 2.95318, 2.89227e-005
hpce.fast_fourier_transform, 8, 8, 53, 4.7473, 2.42578e-005
hpce.fast_fourier_transform, 8, 8, 64, 14.1985, 2.75233e-005
hpce.fast_fourier_transform, 8, 8, 76, 1.65633, 2.65903e-005
hpce.fast_fourier_transform, 8, 8, 90, 7.4357, 2.89227e-005
hpce.fast_fourier_transform, 8, 8, 107, 3.58678, 3.35877e-005
hpce.fast_fourier_transform, 8, 8, 128, 5.53084, 3.40542e-005
hpce.fast_fourier_transform, 8, 8, 152, 7.99258, 4.15181e-005
hpce.fast_fourier_transform, 8, 8, 181, 8.10526, 3.73197e-005
hpce.fast_fourier_transform, 8, 8, 215, 5.97507, 4.85156e-005
hpce.fast_fourier_transform, 8, 8, 256, 4.86155, 5.5513e-005
hpce.fast_fourier_transform, 8, 8, 304, 22.3973, 7.69718e-005
hpce.fast_fourier_transform, 8, 8, 362, 4.18397, 6.57759e-005
hpce.fast_fourier_transform, 8, 8, 430, 14.4137, 8.25698e-005
hpce.fast_fourier_transform, 8, 8, 512, 10.1029, 8.58352e-005
hpce.fast_fourier_transform, 8, 8, 608, 18.3152, 0.000126887
hpce.fast_fourier_transform, 8, 8, 724, 7.20496, 0.000125487
hpce.fast_fourier_transform, 8, 8, 861, 9.97479, 0.000178201
hpce.fast_fourier_transform, 8, 8, 1024, 19.7117, 0.000143681
hpce.fast_fourier_transform, 8, 8, 1217, 40.097, 0.000576122
hpce.fast_fourier_transform, 8, 8, 1448, 22.5895, 0.000368532
hpce.fast_fourier_transform, 8, 8, 1722, 16.3501, 0.000397921
hpce.fast_fourier_transform, 8, 8, 2048, 14.2226, 0.000329813
hpce.fast_fourier_transform, 8, 8, 2435, 34.4931, 0.000531805
hpce.fast_fourier_transform, 8, 8, 2896, 39.5912, 0.000556529
hpce.fast_fourier_transform, 8, 8, 3444, 25.428, 0.000656826
hpce.fast_fourier_transform, 8, 8, 4096, 27.2928, 0.000638166
hpce.fast_fourier_transform, 8, 8, 4870, 26.5156, 0.00109766
hpce.fast_fourier_transform, 8, 8, 5792, 47.4219, 0.00100063
hpce.fast_fourier_transform, 8, 8, 6888, 25.4685, 0.00121102
hpce.fast_fourier_transform, 8, 8, 8192, 74.8637, 0.00120169
hpce.fast_fourier_transform, 8, 8, 9741, 55.1308, 0.00206798
hpce.fast_fourier_transform, 8, 8, 11585, 17.8966, 0.0021039
hpce.fast_fourier_transform, 8, 8, 13777, 84.3912, 0.00237586
hpce.fast_fourier_transform, 8, 8, 16384, 77.7499, 0.00247243
hpce.fast_fourier_transform, 8, 8, 19483, 148.231, 0.00416954
hpce.fast_fourier_transform, 8, 8, 23170, 152.583, 0.00445737
hpce.fast_fourier_transform, 8, 8, 27554, 136.307, 0.00643344
hpce.fast_fourier_transform, 8, 8, 32768, 146.986, 0.006008
hpce.fast_fourier_transform, 8, 8, 38967, 43.113, 0.00998721
hpce.fast_fourier_transform, 8, 8, 46340, 100.126, 0.0102573
hpce.fast_fourier_transform, 8, 8, 55108, 10.0104, 0.0116535
hpce.fast_fourier_transform, 8, 8, 65536, 170.593, 0.0114459
hpce.fast_fourier_transform, 8, 8, 77935, 210.73, 0.0194977
hpce.fast_fourier_transform, 8, 8, 92681, 135.635, 0.0204055
hpce.fast_fourier_transform, 8, 8, 110217, 36.6949, 0.0248726
hpce.fast_fourier_transform, 8, 8, 131072, 102.951, 0.0252048
hpce.fast_fourier_transform, 8, 8, 155871, 342.758, 0.0522466
hpce.fast_fourier_transform, 8, 8, 185363, 167.773, 0.0453812
hpce.fast_fourier_transform, 8, 8, 220435, 194.78, 0.0472668
hpce.fast_fourier_transform, 8, 8, 262144, 155.101, 0.0460431
hpce.fast_fourier_transform, 8, 8, 311743, 162.756, 0.0780517
hpce.fast_fourier_transform, 8, 8, 370727, 71.2571, 0.0781922
hpce.fast_fourier_transform, 8, 8, 440871, 168.343, 0.0939877
hpce.fast_fourier_transform, 8, 8, 524288, 159.571, 0.115301
hpce.fast_fourier_transform, 8, 8, 623487, 537.712, 0.187101
hpce.fast_fourier_transform, 8, 8, 741455, 428.475, 0.172479
hpce.fast_fourier_transform, 8, 8, 881743, 315.415, 0.199415
hpce.fast_fourier_transform, 8, 8, 1048576, 837.071, 0.214784
hpce.fast_fourier_transform, 8, 8, 1246974, 987.911, 0.345848
hpce.fast_fourier_transform, 8, 8, 1482910, 259.427, 0.348863
hpce.fast_fourier_transform, 8, 8, 1763487, 290.813, 0.401671
hpce.fast_fourier_transform, 8, 8, 2097152, 753.578, 0.411721
hpce.fast_fourier_transform, 8, 8, 2493948, 963.293, 0.690482
hpce.fast_fourier_transform, 8, 8, 2965820, 564.661, 0.709246
hpce.fast_fourier_transform, 8, 8, 3526975, 1529.42, 0.841215
hpce.fast_fourier_transform, 8, 8, 4194304, 2519.66, 0.826499
hpce.fast_fourier_transform, 8, 8, 4987896, 1408.64, 1.3833
hpce.fast_fourier_transform, 8, 8, 5931641, 843.853, 1.5006
hpce.fast_fourier_transform, 8, 8, 7053950, 1603.93, 1.68902
hpce.fast_fourier_transform, 8, 8, 8388608, 1248.03, 1.71872
hpce.fast_fourier_transform, 8, 8, 9975792, 2024.09, 2.82417
hpce.fast_fourier_transform, 8, 8, 11863283, 2915.84, 2.92463
hpce.fast_fourier_transform, 8, 8, 14107900, 2547.17, 3.4735
hpce.fast_fourier_transform, 8, 8, 16777216, 2285.4, 3.34135
hpce.fast_fourier_transform, 8, 8, 19951584, 3685.35, 5.67936
# name, allowedP, trueP, n, [sentinel], time
hpce.fast_fourier_transform, 8, 8, 16, 4.9362, 0.000117557
hpce.fast_fourier_transform, 8, 8, 19, 1.60788, 2.33248e-005
hpce.fast_fourier_transform, 8, 8, 22, 2.40711, 1.11959e-005
hpce.fast_fourier_transform, 8, 8, 26, 1.26226, 0.000146946
hpce.fast_fourier_transform, 8, 8, 32, 2.81322, 1.44614e-005
hpce.fast_fourier_transform, 8, 8, 38, 6.15568, 2.05258e-005
hpce.fast_fourier_transform, 8, 8, 45, 2.95318, 1.63274e-005
hpce.fast_fourier_transform, 8, 8, 53, 4.7473, 2.28583e-005
hpce.fast_fourier_transform, 8, 8, 64, 14.1985, 1.91263e-005
hpce.fast_fourier_transform, 8, 8, 76, 1.65633, 2.65903e-005
hpce.fast_fourier_transform, 8, 8, 90, 7.4357, 2.61238e-005
hpce.fast_fourier_transform, 8, 8, 107, 3.58678, 3.21882e-005
hpce.fast_fourier_transform, 8, 8, 128, 5.53084, 2.65903e-005
hpce.fast_fourier_transform, 8, 8, 152, 7.99258, 4.43171e-005
hpce.fast_fourier_transform, 8, 8, 181, 8.10526, 5.0848e-005
hpce.fast_fourier_transform, 8, 8, 215, 5.97507, 4.43171e-005
hpce.fast_fourier_transform, 8, 8, 256, 4.86155, 4.80491e-005
hpce.fast_fourier_transform, 8, 8, 304, 22.3973, 6.99744e-005
hpce.fast_fourier_transform, 8, 8, 362, 4.18397, 6.71754e-005
hpce.fast_fourier_transform, 8, 8, 430, 14.4137, 8.35027e-005
hpce.fast_fourier_transform, 8, 8, 512, 10.1029, 8.72347e-005
hpce.fast_fourier_transform, 8, 8, 608, 18.3152, 0.000126887
hpce.fast_fourier_transform, 8, 8, 724, 7.20496, 0.000126887
hpce.fast_fourier_transform, 8, 8, 861, 9.97479, 0.000147413
hpce.fast_fourier_transform, 8, 8, 1024, 19.7117, 0.000140882
hpce.fast_fourier_transform, 8, 8, 1217, 40.097, 0.000238379
hpce.fast_fourier_transform, 8, 8, 1448, 22.5895, 0.000302289
hpce.fast_fourier_transform, 8, 8, 1722, 16.3501, 0.00033681
hpce.fast_fourier_transform, 8, 8, 2048, 14.2226, 0.000287828
hpce.fast_fourier_transform, 8, 8, 2435, 34.4931, 0.000495419
hpce.fast_fourier_transform, 8, 8, 2896, 39.5912, 0.000493086
hpce.fast_fourier_transform, 8, 8, 3444, 25.428, 0.000738929
hpce.fast_fourier_transform, 8, 8, 4096, 27.2928, 0.000635367
hpce.fast_fourier_transform, 8, 8, 4870, 26.5156, 0.00119143
hpce.fast_fourier_transform, 8, 8, 5792, 47.4219, 0.00114385
hpce.fast_fourier_transform, 8, 8, 6888, 25.4685, 0.00127587
hpce.fast_fourier_transform, 8, 8, 8192, 74.8637, 0.0014438
hpce.fast_fourier_transform, 8, 8, 9741, 55.1308, 0.00237027
hpce.fast_fourier_transform, 8, 8, 11585, 17.8966, 0.00199987
hpce.fast_fourier_transform, 8, 8, 13777, 84.3912, 0.00234974
hpce.fast_fourier_transform, 8, 8, 16384, 77.7499, 0.00231429
hpce.fast_fourier_transform, 8, 8, 19483, 148.231, 0.00476479
hpce.fast_fourier_transform, 8, 8, 23170, 152.583, 0.00441585
hpce.fast_fourier_transform, 8, 8, 27554, 136.307, 0.00524341
hpce.fast_fourier_transform, 8, 8, 32768, 146.986, 0.00548412
hpce.fast_fourier_transform, 8, 8, 38967, 43.113, 0.00945494
hpce.fast_fourier_transform, 8, 8, 46340, 100.126, 0.0106524
hpce.fast_fourier_transform, 8, 8, 55108, 10.0104, 0.0133105
hpce.fast_fourier_transform, 8, 8, 65536, 170.593, 0.0126808
hpce.fast_fourier_transform, 8, 8, 77935, 210.73, 0.0205594
hpce.fast_fourier_transform, 8, 8, 92681, 135.635, 0.0200071
hpce.fast_fourier_transform, 8, 8, 110217, 36.6949, 0.0236602
hpce.fast_fourier_transform, 8, 8, 131072, 102.951, 0.0236401
hpce.fast_fourier_transform, 8, 8, 155871, 342.758, 0.0401163
hpce.fast_fourier_transform, 8, 8, 185363, 167.773, 0.0418335
hpce.fast_fourier_transform, 8, 8, 220435, 194.78, 0.0506628
hpce.fast_fourier_transform, 8, 8, 262144, 155.101, 0.0462629
hpce.fast_fourier_transform, 8, 8, 311743, 162.756, 0.0763971
hpce.fast_fourier_transform, 8, 8, 370727, 71.2571, 0.081264
hpce.fast_fourier_transform, 8, 8, 440871, 168.343, 0.0955076
hpce.fast_fourier_transform, 8, 8, 524288, 159.571, 0.118441
hpce.fast_fourier_transform, 8, 8, 623487, 537.712, 0.190709
hpce.fast_fourier_transform, 8, 8, 741455, 428.475, 0.16986
hpce.fast_fourier_transform, 8, 8, 881743, 315.415, 0.199218
hpce.fast_fourier_transform, 8, 8, 1048576, 837.071, 0.235902
hpce.fast_fourier_transform, 8, 8, 1246974, 987.911, 0.32937
hpce.fast_fourier_transform, 8, 8, 1482910, 259.427, 0.394977
hpce.fast_fourier_transform, 8, 8, 1763487, 290.813, 0.43002
hpce.fast_fourier_transform, 8, 8, 2097152, 753.578, 0.412374
hpce.fast_fourier_transform, 8, 8, 2493948, 963.293, 0.668202
hpce.fast_fourier_transform, 8, 8, 2965820, 564.661, 0.732158
hpce.fast_fourier_transform, 8, 8, 3526975, 1529.42, 0.869259
hpce.fast_fourier_transform, 8, 8, 4194304, 2519.66, 0.805118
hpce.fast_fourier_transform, 8, 8, 4987896, 1408.64, 1.35224
hpce.fast_fourier_transform, 8, 8, 5931641, 843.853, 1.44285
hpce.fast_fourier_transform, 8, 8, 7053950, 1603.93, 1.71725
hpce.fast_fourier_transform, 8, 8, 8388608, 1248.03, 1.69444
hpce.fast_fourier_transform, 8, 8, 9975792, 2024.09, 2.76128
hpce.fast_fourier_transform, 8, 8, 11863283, 2915.84, 2.83729
hpce.fast_fourier_transform, 8, 8, 14107900, 2547.17, 3.38308
hpce.fast_fourier_transform, 8, 8, 16777216, 2285.4, 3.3126
hpce.fast_fourier_transform, 8, 8, 19951584, 3685.35, 5.65638
# name, allowedP, trueP, n, [sentinel], time
hpce.fast_fourier_transform, 8, 8, 16, 4.9362, 0.000208057
hpce.fast_fourier_transform, 8, 8, 19, 1.60788, 9.37657e-005
hpce.fast_fourier_transform, 8, 8, 22, 2.40711, 2.75233e-005
hpce.fast_fourier_transform, 8, 8, 26, 1.26226, 4.05851e-005
hpce.fast_fourier_transform, 8, 8, 32, 2.81322, 2.00593e-005
hpce.fast_fourier_transform, 8, 8, 38, 6.15568, 2.42578e-005
hpce.fast_fourier_transform, 8, 8, 45, 2.95318, 1.67938e-005
hpce.fast_fourier_transform, 8, 8, 53, 4.7473, 2.23918e-005
hpce.fast_fourier_transform, 8, 8, 64, 14.1985, 2.56573e-005
hpce.fast_fourier_transform, 8, 8, 76, 1.65633, 2.84562e-005
hpce.fast_fourier_transform, 8, 8, 90, 7.4357, 2.79897e-005
hpce.fast_fourier_transform, 8, 8, 107, 3.58678, 3.68532e-005
hpce.fast_fourier_transform, 8, 8, 128, 5.53084, 3.31212e-005
hpce.fast_fourier_transform, 8, 8, 152, 7.99258, 4.85156e-005
hpce.fast_fourier_transform, 8, 8, 181, 8.10526, 4.43171e-005
hpce.fast_fourier_transform, 8, 8, 215, 5.97507, 5.59795e-005
hpce.fast_fourier_transform, 8, 8, 256, 4.86155, 4.24511e-005
hpce.fast_fourier_transform, 8, 8, 304, 22.3973, 7.65053e-005
hpce.fast_fourier_transform, 8, 8, 362, 4.18397, 8.02373e-005
hpce.fast_fourier_transform, 8, 8, 430, 14.4137, 0.000104029
hpce.fast_fourier_transform, 8, 8, 512, 10.1029, 9.46986e-005
hpce.fast_fourier_transform, 8, 8, 608, 18.3152, 0.000138549
hpce.fast_fourier_transform, 8, 8, 724, 7.20496, 0.000128753
hpce.fast_fourier_transform, 8, 8, 861, 9.97479, 0.000150212
hpce.fast_fourier_transform, 8, 8, 1024, 19.7117, 0.000161874
hpce.fast_fourier_transform, 8, 8, 1217, 40.097, 0.000266369
hpce.fast_fourier_transform, 8, 8, 1448, 22.5895, 0.00031022
hpce.fast_fourier_transform, 8, 8, 1722, 16.3501, 0.000394655
hpce.fast_fourier_transform, 8, 8, 2048, 14.2226, 0.000366199
hpce.fast_fourier_transform, 8, 8, 2435, 34.4931, 0.000635834
hpce.fast_fourier_transform, 8, 8, 2896, 39.5912, 0.000549532
hpce.fast_fourier_transform, 8, 8, 3444, 25.428, 0.000763654
hpce.fast_fourier_transform, 8, 8, 4096, 27.2928, 0.00062697
hpce.fast_fourier_transform, 8, 8, 4870, 26.5156, 0.001281
hpce.fast_fourier_transform, 8, 8, 5792, 47.4219, 0.00125068
hpce.fast_fourier_transform, 8, 8, 6888, 25.4685, 0.00132392
hpce.fast_fourier_transform, 8, 8, 8192, 74.8637, 0.00163553
hpce.fast_fourier_transform, 8, 8, 9741, 55.1308, 0.00211976
hpce.fast_fourier_transform, 8, 8, 11585, 17.8966, 0.00203765
hpce.fast_fourier_transform, 8, 8, 13777, 84.3912, 0.0024477
hpce.fast_fourier_transform, 8, 8, 16384, 77.7499, 0.00249669
hpce.fast_fourier_transform, 8, 8, 19483, 148.231, 0.00435474
hpce.fast_fourier_transform, 8, 8, 23170, 152.583, 0.00468688
hpce.fast_fourier_transform, 8, 8, 27554, 136.307, 0.0061946
hpce.fast_fourier_transform, 8, 8, 32768, 146.986, 0.00586992
hpce.fast_fourier_transform, 8, 8, 38967, 43.113, 0.00996902
hpce.fast_fourier_transform, 8, 8, 46340, 100.126, 0.00991583
hpce.fast_fourier_transform, 8, 8, 55108, 10.0104, 0.0130735
hpce.fast_fourier_transform, 8, 8, 65536, 170.593, 0.0128594
hpce.fast_fourier_transform, 8, 8, 77935, 210.73, 0.0209932
hpce.fast_fourier_transform, 8, 8, 92681, 135.635, 0.0203658
hpce.fast_fourier_transform, 8, 8, 110217, 36.6949, 0.0263477
hpce.fast_fourier_transform, 8, 8, 131072, 102.951, 0.0233742
hpce.fast_fourier_transform, 8, 8, 155871, 342.758, 0.0399208
hpce.fast_fourier_transform, 8, 8, 185363, 167.773, 0.0409275
hpce.fast_fourier_transform, 8, 8, 220435, 194.78, 0.0504002
hpce.fast_fourier_transform, 8, 8, 262144, 155.101, 0.0492274
hpce.fast_fourier_transform, 8, 8, 311743, 162.756, 0.0790277
hpce.fast_fourier_transform, 8, 8, 370727, 71.2571, 0.0823039
hpce.fast_fourier_transform, 8, 8, 440871, 168.343, 0.0943959
hpce.fast_fourier_transform, 8, 8, 524288, 159.571, 0.11335
hpce.fast_fourier_transform, 8, 8, 623487, 537.712, 0.188251
hpce.fast_fourier_transform, 8, 8, 741455, 428.475, 0.165714
hpce.fast_fourier_transform, 8, 8, 881743, 315.415, 0.195221
hpce.fast_fourier_transform, 8, 8, 1048576, 837.071, 0.205674
hpce.fast_fourier_transform, 8, 8, 1246974, 987.911, 0.348537
hpce.fast_fourier_transform, 8, 8, 1482910, 259.427, 0.35465
hpce.fast_fourier_transform, 8, 8, 1763487, 290.813, 0.443036
hpce.fast_fourier_transform, 8, 8, 2097152, 753.578, 0.410082
hpce.fast_fourier_transform, 8, 8, 2493948, 963.293, 0.703003
hpce.fast_fourier_transform, 8, 8, 2965820, 564.661, 0.723733
hpce.fast_fourier_transform, 8, 8, 3526975, 1529.42, 0.851316
hpce.fast_fourier_transform, 8, 8, 4194304, 2519.66, 0.8444
hpce.fast_fourier_transform, 8, 8, 4987896, 1408.64, 1.51956
hpce.fast_fourier_transform, 8, 8, 5931641, 843.853, 1.49767
hpce.fast_fourier_transform, 8, 8, 7053950, 1603.93, 1.74203
hpce.fast_fourier_transform, 8, 8, 8388608, 1248.03, 1.73547
hpce.fast_fourier_transform, 8, 8, 9975792, 2024.09, 2.78484
hpce.fast_fourier_transform, 8, 8, 11863283, 2915.84, 2.95983
hpce.fast_fourier_transform, 8, 8, 14107900, 2547.17, 3.49415
hpce.fast_fourier_transform, 8, 8, 16777216, 2285.4, 3.40196
hpce.fast_fourier_transform, 8, 8, 19951584, 3685.35, 5.7375
# name, allowedP, trueP, n, [sentinel], time
hpce.fast_fourier_transform, 8, 8, 16, 4.9362, 0.000142748
hpce.fast_fourier_transform, 8, 8, 19, 1.60788, 1.39949e-005
hpce.fast_fourier_transform, 8, 8, 22, 2.40711, 1.21289e-005
hpce.fast_fourier_transform, 8, 8, 26, 1.26226, 1.81933e-005
hpce.fast_fourier_transform, 8, 8, 32, 2.81322, 1.44614e-005
hpce.fast_fourier_transform, 8, 8, 38, 6.15568, 2.56573e-005
hpce.fast_fourier_transform, 8, 8, 45, 2.95318, 4.57166e-005
hpce.fast_fourier_transform, 8, 8, 53, 4.7473, 9.60981e-005
hpce.fast_fourier_transform, 8, 8, 64, 14.1985, 2.09923e-005
hpce.fast_fourier_transform, 8, 8, 76, 1.65633, 3.87192e-005
hpce.fast_fourier_transform, 8, 8, 90, 7.4357, 3.03222e-005
